LocalRep,GlobalIdx,Prob,spring_day,spring_night,summer_day,summer_night,fall_day,fall_night,winter_day,winter_night
87,5765,0.0050297210791037,107.9886923076923,3.345269230769231,95.76473076923077,12.813307692307692,84.17411538461538,0.0,11.901153846153846,0.0
88,2914,0.0053345526596555,13.416192307692308,1.633923076923077,95.76473076923077,12.813307692307692,19.18019230769231,0.0,110.0,0.0
89,1362,0.0062490474013107,45.562,3.345269230769231,95.76473076923077,0.0,19.18019230769231,0.0,11.901153846153846,0.0
90,762,0.0050297210791037,45.562,3.345269230769231,48.92884615384616,0.0,37.07507692307693,0.0,110.0,0.0
91,3078,0.0045724737082761,13.416192307692308,3.345269230769231,48.92884615384616,12.813307692307692,84.17411538461538,0.0,26.293384615384618,0.0
92,1130,0.0054869684499314,45.562,3.345269230769231,28.73919230769231,0.0,19.18019230769231,0.0,11.901153846153846,0.0
93,5733,0.0053345526596555,107.9886923076923,3.345269230769231,95.76473076923077,0.0,19.18019230769231,0.0,26.293384615384618,0.0
94,3783,0.0042676421277244,13.416192307692308,0.0,48.92884615384616,0.0,19.18019230769231,0.0,11.901153846153846,0.0
95,5966,0.0045724737082761,107.9886923076923,0.0,48.92884615384616,0.0,37.07507692307693,0.0,110.0,0.0
96,2237,0.0045724737082761,13.416192307692308,1.633923076923077,48.92884615384616,0.0,37.07507692307693,0.0,11.901153846153846,0.0
97,4491,0.0054869684499314,107.9886923076923,1.633923076923077,48.92884615384616,0.0,37.07507692307693,0.0,26.293384615384618,0.0
98,983,0.0045724737082761,45.562,3.345269230769231,28.73919230769231,0.0,84.17411538461538,0.0,26.293384615384618,0.0
99,4974,0.0045724737082761,107.9886923076923,1.633923076923077,95.76473076923077,0.0,37.07507692307693,0.0,110.0,0.0
100,5523,0.0050297210791037,107.9886923076923,3.345269230769231,28.73919230769231,12.813307692307692,84.17411538461538,0.0,110.0,0.0
101,2029,0.004724889498552,45.562,0.0,95.76473076923077,0.0,84.17411538461538,0.0,11.901153846153846,0.0
102,2324,0.0045724737082761,13.416192307692308,1.633923076923077,48.92884615384616,0.0,19.18019230769231,0.0,26.293384615384618,0.0
103,442,0.0050297210791037,45.562,1.633923076923077,28.73919230769231,12.813307692307692,37.07507692307693,0.0,26.293384615384618,0.0
104,1195,0.0042676421277244,45.562,3.345269230769231,28.73919230769231,12.813307692307692,19.18019230769231,0.0,110.0,0.0
105,2310,0.004724889498552,13.416192307692308,1.633923076923077,48.92884615384616,0.0,37.07507692307693,0.0,110.0,0.0
106,966,0.004724889498552,45.562,3.345269230769231,48.92884615384616,12.813307692307692,19.18019230769231,0.0,11.901153846153846,0.0
107,3611,0.004724889498552,13.416192307692308,3.345269230769231,95.76473076923077,12.813307692307692,37.07507692307693,0.0,26.293384615384618,0.0
108,529,0.0044200579180003,45.562,1.633923076923077,95.76473076923077,0.0,37.07507692307693,0.0,110.0,0.0
109,1074,0.0042676421277244,45.562,3.345269230769231,28.73919230769231,0.0,84.17411538461538,0.0,11.901153846153846,0.0
110,4733,0.0050297210791037,107.9886923076923,1.633923076923077,28.73919230769231,0.0,37.07507692307693,0.0,110.0,0.0
111,6467,0.0041152263374485,107.9886923076923,0.0,95.76473076923077,0.0,19.18019230769231,0.0,11.901153846153846,0.0
