DateTime,LV ActivePower (kW),Wind Speed (m/s),Theoretical_Power_Curve (KWh),Wind Direction (°),Energy_from_ActivePower (kWh)
2018-05-31 07:00:00,314.390411376953,5.10590314865112,362.449019739831,42.8267517089843,314.390411376953
2018-05-31 08:00:00,539.210998535156,5.89530897140502,590.235613119136,30.087589263916005,539.210998535156
2018-05-31 09:00:00,921.010375976562,6.9299349784851,984.757367628872,24.209409713745103,921.010375976562
2018-05-31 10:00:00,493.812591552734,5.81878995895385,565.553268113612,20.882469177246,493.812591552734
2018-05-31 11:00:00,202.114303588867,4.51270389556884,224.693537969001,17.478599548339798,202.114303588867
2018-05-31 12:00:00,618.872680664062,6.17815208435058,685.755763157684,24.7060604095458,618.872680664062
2018-05-31 13:00:00,645.410278320312,6.30533981323242,731.928637546559,13.462880134582498,645.410278320312
2018-05-31 14:00:00,878.974182128906,6.96353006362915,999.655485246704,18.7127208709716,878.974182128906
2018-05-31 15:00:00,946.945922851562,7.0191102027893,1024.61475226337,18.4417190551757,946.945922851562
2018-05-31 16:00:00,2195.92700195312,9.72206497192382,2606.82128549591,26.441270828247,2195.92700195312
2018-05-31 17:00:00,2167.02294921875,9.51153373718261,2449.00392342451,35.3174781799316,2167.02294921875
2018-05-31 18:00:00,1951.70703125,9.16444492340087,2250.49570257127,42.3013801574707,1951.70703125
2018-05-31 19:00:00,1660.56994628906,8.47548580169677,1812.89844653108,46.2196006774902,1660.56994628906
2018-05-31 20:00:00,2159.14990234375,9.71759128570556,2603.62894784181,42.4872016906738,2159.14990234375
2018-05-31 21:00:00,1630.2060546875,8.79783344268798,2014.56745312009,35.9997482299804,1630.2060546875
2018-05-31 22:00:00,1022.5419921875,7.26545476913452,1140.10859731669,42.9587898254394,1022.5419921875
2018-05-31 23:00:00,461.429901123046,5.90298318862915,592.744617744527,41.5686111450195,461.429901123046
2018-06-01 00:00:00,757.624877929687,6.66223287582397,870.926587428042,40.313850402832,757.624877929687
2018-06-01 01:00:00,483.68359375,6.03124523162841,634.580479802337,54.0592002868652,483.68359375
2018-06-01 02:00:00,447.53140258789,5.73093080520629,537.950141350182,47.1233901977539,447.53140258789
2018-06-01 03:00:00,829.827514648437,6.88962984085083,967.068202175238,52.7064208984375,829.827514648437
2018-06-01 04:00:00,1559.30297851562,8.34357357025146,1732.45329154567,51.0148391723632,1559.30297851562
2018-06-01 05:00:00,1490.80505371093,8.31462478637695,1714.98505027452,59.4898300170898,1490.80505371093
2018-06-01 06:00:00,1950.44104003906,9.47060871124267,2450.69234986172,67.9129180908203,1950.44104003906
2018-06-01 07:00:00,1621.82800292968,8.49768543243408,1826.56648990972,57.7532882690429,1621.82800292968
2018-06-01 08:00:00,983.37109375,6.87226104736328,959.50684190169,50.9380912780761,983.37109375
2018-06-01 09:00:00,1112.83898925781,7.21703481674194,1116.76048476478,61.15121078491211,1112.83898925781
2018-06-01 10:00:00,1091.68505859375,7.21210193634033,1114.4000715876,30.1132793426513,1091.68505859375
2018-06-01 11:00:00,708.877380371093,6.1843729019165,687.973721901111,34.9787292480468,708.877380371093
2018-06-01 12:00:00,695.254028320312,6.37461805343627,757.812709537073,25.5487899780273,695.254028320312
2018-06-01 13:00:00,661.0625,6.36199712753295,753.058420775641,27.4133396148681,661.0625
2018-06-01 14:00:00,1986.6669921875,9.37247943878173,2386.33793084183,30.218080520629798,1986.6669921875
2018-06-01 15:00:00,2050.89306640625,9.24318027496337,2301.78934560131,32.7871894836425,2050.89306640625
2018-06-01 16:00:00,1986.73803710937,9.2054443359375,2277.1847223641,47.79626846313471,1986.73803710937
2018-06-01 17:00:00,2995.72705078125,11.7776699066162,3483.06353987798,58.1376304626464,2995.72705078125
2018-06-01 18:00:00,3585.92895507812,14.1598300933837,3600.0,61.66131973266601,3585.92895507812
2018-06-01 19:00:00,3601.44409179687,14.1071300506591,3600.0,59.234409332275305,3601.44409179687
2018-06-01 20:00:00,3597.89111328125,13.6331195831298,3600.0,68.1630935668945,3597.89111328125
2018-06-01 21:00:00,3589.48803710937,13.0044898986816,3600.0,67.5221710205078,3589.48803710937
2018-06-01 22:00:00,1782.96496582031,8.99164295196533,2138.60483348566,54.0825309753417,1782.96496582031
2018-06-01 23:00:00,1633.87194824218,8.73969459533691,1977.72534272235,59.8947410583496,1633.87194824218
2018-06-02 00:00:00,1143.28405761718,7.82495689392089,1431.40698423823,48.8628311157226,1143.28405761718
2018-06-02 01:00:00,886.431396484375,7.11592388153076,1069.03860760396,40.5998992919921,886.431396484375
2018-06-02 02:00:00,750.30078125,6.83830595016479,944.830700694002,48.3787307739257,750.30078125
2018-06-02 03:00:00,1032.37194824218,7.27721405029296,1145.82835198261,53.1050796508789,1032.37194824218
2018-06-02 04:00:00,941.134582519531,7.20192718505859,1109.54194568794,68.4276809692382,941.134582519531
2018-06-02 05:00:00,574.644409179687,6.22257709503173,701.685891600116,62.06212997436519,574.644409179687
2018-06-02 06:00:00,364.840911865234,5.408127784729,442.955359333297,62.8940086364746,364.840911865234
2018-06-02 07:00:00,350.467895507812,5.28942012786865,410.412918490772,64.4514083862304,350.467895507812
2018-06-02 08:00:00,556.193420410156,6.05535888671875,642.822311150745,70.1410369873046,556.193420410156
2018-06-02 09:00:00,968.298400878906,7.20300817489624,1110.05741085625,58.56869888305659,968.298400878906
2018-06-02 10:00:00,1079.26403808593,7.07768392562866,1051.34597439208,53.2853393554687,1079.26403808593
2018-06-02 11:00:00,1222.22998046875,7.50949096679687,1262.87175525369,32.2223396301269,1222.22998046875
2018-06-02 12:00:00,772.148986816406,6.47797489166259,797.402407762031,39.09341812133779,772.148986816406
2018-06-02 13:00:00,556.219604492187,5.77922821044921,553.027622333642,39.109519958496,556.219604492187
2018-06-02 14:00:00,960.905822753906,7.02296686172485,1026.36122098406,40.4286003112792,960.905822753906
2018-06-02 15:00:00,1150.41394042968,7.34734582901,1180.34896374571,38.9621696472167,1150.41394042968
2018-06-02 16:00:00,861.124572753906,6.94858407974243,993.010134608566,53.493320465087805,861.124572753906
2018-06-02 17:00:00,1389.15698242187,7.99318504333496,1526.09646401681,57.2371101379394,1389.15698242187
2018-06-02 18:00:00,2343.72998046875,10.0630903244018,2830.71001133979,66.4216384887695,2343.72998046875
2018-06-02 19:00:00,2250.001953125,10.5646295547485,3096.04839459728,76.8117523193359,2250.001953125
2018-06-02 20:00:00,1018.30700683593,7.30919694900512,1161.48387736453,64.2521820068359,1018.30700683593
2018-06-02 21:00:00,223.358901977539,4.85111808776855,300.248974719626,76.6469116210937,223.358901977539
2018-06-02 22:00:00,73.6804809570312,3.66991209983825,73.3397649156004,98.3612518310546,73.6804809570312
2018-06-02 23:00:00,362.353210449218,5.66953420639038,519.117580808256,73.8682022094726,362.353210449218
2018-06-03 00:00:00,333.928588867187,5.57714700698852,491.468842248002,72.8426971435546,333.928588867187
2018-06-03 01:00:00,1036.85095214843,7.44021701812744,1227.16508172079,69.5076904296875,1036.85095214843
2018-06-03 02:00:00,1763.64501953125,8.76912307739257,1996.3507826994,72.5233535766601,1763.64501953125
2018-06-03 03:00:00,1467.60095214843,8.2549991607666,1679.22901232576,73.4218368530273,1467.60095214843
2018-06-03 04:00:00,691.500671386718,6.61283922195434,850.841086527151,78.1646728515625,691.500671386718
2018-06-03 05:00:00,332.808990478515,4.88574504852294,308.419066401465,76.1320419311523,332.808990478515
2018-06-03 06:00:00,147.789199829101,4.13301706314086,148.098556759861,75.6098709106445,147.789199829101
2018-06-03 07:00:00,41.4852905273437,3.60435009002685,64.5583253860968,79.0386276245117,41.4852905273437
2018-06-03 08:00:00,176.462203979492,4.43705987930297,208.794919321377,68.0018310546875,176.462203979492
