DateTime,load_PJME_MW,solar_G_i__POA,solar_T2m,wind_Energy_scaled_MW,eta_eff,eta_eff_pct,P_150MW_adj_MW,P_110MW_adj_MW,CF_150MW,CF_110MW,CF_Wind
2018-08-24 14:00:00,2987.84,411.65,31.65,13.431919399469585,0.15988842833333333,15.988842833333333,91.01610597703379,66.74514438315809,0.6067740398468919,0.6067740398468917,0.06715959699734793
2018-08-24 15:00:00,3064.2400000000002,174.12,31.14,40.028960811342685,0.17065320800000003,17.065320800000002,62.966975613955924,46.175782116901,0.4197798374263728,0.4197798374263727,0.20014480405671342
2018-08-24 16:00:00,3118.96,20.12,30.2,49.71155582915033,0.17811101733333334,17.811101733333334,54.99083874641301,40.326615080702865,0.3666055916427534,0.3666055916427533,0.24855777914575164
2018-08-24 17:00:00,3163.84,0.0,28.06,113.0647875717176,0.180669676,18.0669676,0.0,0.0,0.0,0.0,0.565323937858588
2018-08-24 18:00:00,3155.6800000000003,0.0,25.31,77.43640540804826,0.182829526,18.282952599999998,0.0,0.0,0.0,0.0,0.3871820270402413
2018-08-24 19:00:00,3061.04,0.0,23.76,81.6612002141741,0.184046896,18.404689599999998,0.0,0.0,0.0,0.0,0.4083060010708705
2018-08-24 20:00:00,2928.16,0.0,22.57,80.96091977080675,0.184981522,18.4981522,0.0,0.0,0.0,0.0,0.40480459885403375
2018-08-24 21:00:00,2891.76,0.0,21.47,23.040825889089884,0.18584546200000002,18.584546200000002,0.0,0.0,0.0,0.0,0.11520412944544942
2018-08-24 22:00:00,2729.28,0.0,20.36,59.18474437928073,0.186717256,18.6717256,0.0,0.0,0.0,0.0,0.29592372189640365
2018-08-24 23:00:00,2505.2000000000003,0.0,19.35,25.728688752357836,0.18751051,18.751051,0.0,0.0,0.0,0.0,0.12864344376178918
2018-08-25 00:00:00,2291.68,0.0,18.51,54.34774743883519,0.188170246,18.8170246,0.0,0.0,0.0,0.0,0.27173873719417596
2018-08-25 01:00:00,2118.4,0.0,17.83,38.84899878081053,0.188704318,18.870431800000002,0.0,0.0,0.0,0.0,0.19424499390405267
2018-08-25 02:00:00,2006.24,0.0,17.23,48.86147073579657,0.18917555799999997,18.917555799999995,0.0,0.0,0.0,0.0,0.24430735367898287
2018-08-25 03:00:00,1939.04,0.0,16.66,9.732206120964785,0.18962323599999997,18.962323599999998,0.0,0.0,0.0,0.0,0.04866103060482392
2018-08-25 04:00:00,1902.96,85.39,16.78,37.9780594157426,0.18580313766666665,18.580313766666663,56.080802982957756,41.12592218750236,0.373872019886385,0.3738720198863851,0.189890297078713
2018-08-25 05:00:00,1926.16,312.01,20.97,45.59157184684236,0.17262412566666666,17.262412566666665,85.22553494642897,62.49872562738125,0.5681702329761931,0.5681702329761932,0.22795785923421183
2018-08-25 06:00:00,2026.0800000000002,553.14,26.02,36.02574984010073,0.15813655000000001,15.813655,108.68459792564781,79.70203847880839,0.7245639861709854,0.7245639861709854,0.18012874920050365
2018-08-25 07:00:00,2179.36,766.06,28.33,27.941917665365324,0.14703186666666668,14.703186666666667,126.4579919206144,92.73586074178388,0.8430532794707627,0.8430532794707626,0.13970958832682662
2018-08-25 08:00:00,2312.88,934.07,30.37,16.735286348667827,0.13809881433333332,13.809881433333333,138.54571693132863,101.60019241630764,0.9236381128755242,0.923638112875524,0.08367643174333914
2018-08-25 09:00:00,2436.16,1022.29,31.79,17.605718070876843,0.13313421366666664,13.313421366666663,144.94777295779048,106.29503350237968,0.9663184863852698,0.9663184863852698,0.08802859035438422
2018-08-25 10:00:00,2541.52,1024.57,32.73,12.0090487456002,0.13229645366666667,13.229645366666668,145.66415999999998,106.82038399999998,0.9710943999999999,0.9710943999999998,0.060045243728001
2018-08-25 11:00:00,2644.56,981.16,33.36,9.961731157048817,0.13369577466666668,13.369577466666668,140.6948780579572,103.17624390916859,0.9379658537197146,0.9379658537197144,0.049808655785244085
